variance,entropy,type
0.062222222222222234,1.4402347496985992,structured
0.05555555555555556,1.1973401339927783,structured
0.0,0.0,structured
0.3522222222222222,1.602055915452726,structured
0.0,0.0,structured
0.3522222222222222,1.602055915452726,structured
0.0,0.0,structured
0.09555555555555557,1.4013926466031228,structured
0.1388888888888889,1.6569465500146219,structured
0.005833333333333334,1.5810937501668234,structured
0.03666666666666666,1.6434177197871802,structured
0.23888888888888893,1.6368587693423133,structured
0.005833333333333336,0.6365141682928128,structured
0.07,1.1973401339927785,structured
0.0025,1.0986122886651097,structured
0.18250000000000002,1.3820589649259387,structured
0.11138888888888887,1.515780211739635,structured
0.005555555555555559,-1.000088900581841e-12,structured
0.023333333333333334,0.6365141682928128,structured
0.04583333333333334,0.5982695885832573,structured
0.11805555555555558,1.4012766486383692,structured
0.07555555555555558,1.24245332489,structured
0.11555555555555558,0.8675632284784611,structured
0.19222222222222227,1.6386037213997113,structured
0.12472222222222222,1.5186083384263962,structured
0.39805555555555555,1.7131891204352356,structured
0.09805555555555555,1.6054200357855062,structured
0.25805555555555554,1.5433384086557351,structured
0.13250000000000003,1.4479871140911187,structured
0.015555555555555552,1.3862943611148906,structured
0.2788888888888889,1.5508457063772818,structured
0.0488888888888889,1.4978661367709958,structured
0.24333333333333337,1.6200997959622871,structured
0.31888888888888883,1.5773955216569528,structured
0.06916666666666665,1.5867847075220471,structured
0.12472222222222219,1.5444505811562619,structured
0.13888888888888892,-1.000088900581841e-12,structured
0.22222222222222224,0.6931471805579453,structured
0.05555555555555557,1.6286830566086756,structured
0.006666666666666668,1.329661348850758,structured
0.13999999999999999,1.5325301285680828,structured
0.3333333333333333,0.6931471805579453,structured
0.4722222222222223,1.0986122886651097,structured
0.07222222222222223,1.602055915452726,structured
0.12555555555555556,1.3421257227437466,structured
0.06555555555555558,0.37677016125443674,structured
0.0613888888888889,1.0123308391001735,structured
0.09472222222222221,1.2634794940600305,structured
0.1022222222222222,0.9184277849900978,structured
0.058055555555555555,1.2945451658398959,structured
0.25583333333333336,1.6423888981542796,structured
0.0,0.0,structured
0.26222222222222225,1.4658586321507423,structured
0.15888888888888889,1.5691917264422315,structured
0.008888888888888889,1.5607104090364063,structured
0.052222222222222246,0.9433483923260393,structured
0.0,0.0,structured
0.005555555555555556,-1.000088900581841e-12,structured
0.0022222222222222222,0.6931471805579452,structured
0.06222222222222224,1.4402347496985994,structured
0.005833333333333334,1.6769877743164172,structured
0.06916666666666668,1.434740924287665,structured
0.00472222222222222,1.0986122886651097,structured
0.04805555555555555,0.9950269901765214,structured
0.0,0.0,structured
0.08555555555555559,1.2700181519054903,structured
0.005555555555555557,1.039720770836918,structured
0.11888888888888888,1.2998697330081495,structured
0.12888888888888891,1.4402347496985992,structured
0.11888888888888888,1.5229550675253183,structured
0.15,1.5657306529901336,structured
0.07250000000000001,1.351681194681895,structured
0.06916666666666667,1.51746432457784,structured
0.06916666666666667,1.6036297763939427,structured
0.3247222222222222,1.6361339780033894,structured
0.07805555555555556,1.6745895669939097,structured
0.02138888888888889,0.9556998911095345,structured
0.0022222222222222222,0.6931471805579452,structured
0.16222222222222224,1.4546247143196045,structured
0.15555555555555556,1.5657306529901336,structured
0.032499999999999994,1.464816384885813,structured
0.19138888888888886,1.5174643245778403,structured
0.3333333333333333,0.6931471805579453,structured
0.25805555555555554,1.6152356152972835,structured
0.0,0.0,structured
0.25805555555555554,1.6152356152972835,structured
0.0,0.0,structured
0.039166666666666676,1.6726254461443206,structured
0.09472222222222221,1.4799062391171764,structured
0.07666666666666667,1.4546247143196045,structured
0.015555555555555552,1.6957425341636347,structured
0.13888888888888892,-1.000088900581841e-12,structured
0.0,0.0,structured
0.028888888888888884,1.6957425341636347,structured
0.028888888888888884,1.6957425341636347,structured
0.13138888888888892,0.937155853061701,structured
0.0013888888888888883,-1.000088900581841e-12,structured
0.0388888888888889,1.621516540818686,structured
0.06555555555555556,1.6723478085300771,structured
0.08555555555555557,1.4906920334196556,structured
0.0,0.0,structured
0.04805555555555555,1.2047933096907841,structured
0.0,0.0,structured
0.03472222222222222,1.6008672398114197,structured
0.05583333333333334,1.1209503926695834,structured
0.09805555555555555,1.6499886811315827,structured
0.25,1.0986122886651097,structured
0.062222222222222234,1.4402347496985992,structured
0.023333333333333327,1.6957425341636347,structured
0.1955555555555556,1.4398298923379507,structured
0.0,0.0,structured
0.11888888888888892,1.4013926466031226,structured
0.0,0.0,structured
0.062222222222222234,1.4402347496985992,structured
0.13888888888888892,-1.000088900581841e-12,structured
0.13888888888888892,-1.000088900581841e-12,structured
0.0,0.0,structured
0.38805555555555554,1.5152319918502763,structured
0.1688888888888889,0.983273944243389,structured
0.07138888888888889,1.3180238017056036,structured
0.13555555555555557,1.5841707585065299,structured
0.04555555555555555,1.704551445261297,structured
0.25805555555555554,1.6036297763939429,structured
0.010000000000000007,1.039720770836918,structured
0.06916666666666667,1.5174643245778403,classical_cross
0.04472222222222221,1.4127446368588479,classical_cross
0.12222222222222223,1.5768984681242024,classical_cross
0.10666666666666667,1.4658586321507423,classical_cross
0.08805555555555555,1.4071492360385265,classical_cross
0.02888888888888889,0.8675632284784613,classical_cross
0.32916666666666666,1.5069773786573424,classical_cross
0.1688888888888889,1.690393192195014,classical_cross
0.20472222222222217,1.5009075743990339,classical_cross
0.0788888888888889,1.3054616844476954,classical_cross
0.09555555555555556,0.8760057656401737,classical_cross
0.009166666666666667,1.3321790402061222,classical_cross
0.1313888888888889,1.171059869986371,classical_cross
0.2188888888888889,1.3321790402041223,classical_cross
0.10222222222222223,1.2396593920503858,classical_cross
0.19555555555555557,1.5526041989706671,classical_cross
0.1988888888888889,1.706588784435323,classical_cross
0.036666666666666674,1.585934113186662,classical_cross
0.005555555555555554,1.0397207708369178,classical_cross
0.3680555555555555,1.6724699407767318,classical_cross
0.08249999999999999,1.2658567518687374,classical_cross
0.06138888888888888,1.2636544318780962,classical_cross
0.33222222222222225,1.6028895453761614,classical_cross
0.17555555555555558,1.1937840382933473,classical_cross
0.3247222222222222,1.6361339780033894,classical_cross
0.15805555555555556,1.3580825157038268,classical_cross
0.06472222222222222,1.560402761171371,classical_cross
0.07868055555555555,1.61411568485931,classical_cross
0.4025,1.7204505970451933,classical_cross
0.25138888888888894,1.6560482355738324,classical_cross
0.18250000000000002,1.3820589649259387,classical_cross
0.06555555555555558,1.430562290331242,classical_cross
